50-cells.html:30 -	time	id	type	x	y
50-cells.html:128 -	340	10	1	140.23267326732673	64.53465346534654
50-cells.html:128 -	340	11	1	111.03500000000001	106.86499999999998
50-cells.html:128 -	340	12	1	125.33333333333337	38.467661691542276
50-cells.html:128 -	340	13	1	120.85572139303486	143.9950248756218
50-cells.html:128 -	340	14	1	132.62686567164187	129.89054726368155
50-cells.html:128 -	340	15	1	148.01990049751242	42.00497512437811
50-cells.html:128 -	340	16	1	64.63184079601989	24.771144278606958
50-cells.html:128 -	340	17	1	69.19801980198022	57.45544554455447
50-cells.html:128 -	340	18	1	23.054726368159212	37.353233830845774
50-cells.html:128 -	340	19	1	91.97500000000002	123.22000000000001
50-cells.html:128 -	340	20	1	136.85148514851483	31.287128712871276
50-cells.html:128 -	340	21	1	23.1044776119403	86.11442786069652
50-cells.html:128 -	340	22	1	105.99999999999994	142.5721393034826
50-cells.html:128 -	340	23	1	42.70000000000002	115.86499999999997
50-cells.html:128 -	340	24	1	59.99999999999999	6.87064676616916
50-cells.html:128 -	340	25	1	118.40298507462688	131.0995024875622
50-cells.html:128 -	340	26	1	12.20895522388059	18.388059701492537
50-cells.html:128 -	340	27	1	86.21782178217822	116.12376237623761
50-cells.html:128 -	340	28	1	114.9054726368159	48.109452736318396
50-cells.html:128 -	340	29	1	59.46039603960399	100.56930693069306
50-cells.html:128 -	340	30	1	39.41584158415839	0.059405940594075446
50-cells.html:128 -	340	31	1	69.5	81.37623762376239
50-cells.html:128 -	340	32	1	75.24	149.86999999999995
50-cells.html:128 -	340	33	1	51.41000000000001	28.640000000000004
50-cells.html:128 -	340	34	1	143.07462686567163	98.0845771144278
50-cells.html:128 -	340	35	1	13.134328358208958	51.34328358208954
50-cells.html:128 -	340	36	1	116.10945273631842	119.08457711442789
50-cells.html:128 -	340	37	1	53.15999999999999	117.13000000000002
50-cells.html:128 -	340	38	1	109.74129353233829	61.55721393034827
50-cells.html:128 -	340	39	1	131.92999999999992	50.89500000000003
50-cells.html:128 -	340	40	1	57.64676616915423	134.49751243781094
50-cells.html:128 -	340	41	1	130.94527363184082	97.17910447761201
50-cells.html:128 -	340	42	1	18.651741293532336	94.85074626865668
50-cells.html:128 -	340	43	1	3.6119402985074633	91.85572139303483
50-cells.html:128 -	340	44	1	39.8507462686567	30.63681592039801
50-cells.html:128 -	340	45	1	37.81499999999996	45.13
50-cells.html:128 -	340	46	1	67.7810945273632	113.44776119402984
50-cells.html:128 -	340	47	1	109.51741293532343	13.174129353233836
50-cells.html:128 -	340	48	1	112.09950248756225	92.10447761194035
50-cells.html:128 -	340	49	1	88.00995024875614	20.462686567164166
50-cells.html:128 -	340	50	1	19.681592039800986	115.59701492537322
50-cells.html:128 -	350	1	1	66.31188118811882	69.65841584158414
50-cells.html:128 -	350	2	1	0.8905472636815921	112.93034825870643
50-cells.html:128 -	350	3	1	76.43283582089548	90.72636815920396
50-cells.html:128 -	350	4	1	18.6865671641791	67.07960199004974
50-cells.html:128 -	350	5	1	1.7114427860696528	31.412935323383092
50-cells.html:128 -	350	6	1	103.61194029850748	6.542288557213928
50-cells.html:128 -	350	7	1	71.51243781094524	11.85572139303481
50-cells.html:128 -	350	8	1	140.85572139303483	78.96517412935329
50-cells.html:128 -	350	9	1	101.60696517412934	129.36318407960195
50-cells.html:128 -	350	10	1	141.54455445544554	65.36138613861384
50-cells.html:128 -	350	11	1	110.50746268656715	107.11940298507461
50-cells.html:128 -	350	12	1	125.33830845771142	38.796019900497534
50-cells.html:128 -	350	13	1	120.90594059405936	143.68316831683157
50-cells.html:128 -	350	14	1	132.61194029850742	130.0597014925373
50-cells.html:128 -	350	15	1	149.24875621890547	42.81094527363186
50-cells.html:128 -	350	16	1	64.615	24.64999999999999
50-cells.html:128 -	350	17	1	69.84999999999995	57.28500000000001
50-cells.html:128 -	350	18	1	22.985074626865675	37.54228855721393
50-cells.html:128 -	350	19	1	93.40594059405943	121.65346534653466
50-cells.html:128 -	350	20	1	137.43283582089555	31.975124378109456
50-cells.html:128 -	350	21	1	22.26368159203979	85.80099502487565
50-cells.html:128 -	350	22	1	106.0796019900498	142.62686567164178
50-cells.html:128 -	350	23	1	42.69999999999999	115.385
50-cells.html:128 -	350	24	1	60.36815920398012	6.517412935323384
50-cells.html:128 -	350	25	1	119.06467661691545	130.323383084577
50-cells.html:128 -	350	26	1	11.771144278606965	18.75621890547263
50-cells.html:128 -	350	27	1	86.27	116.35999999999999
50-cells.html:128 -	350	28	1	114.93034825870646	48.31840796019902
50-cells.html:128 -	350	29	1	57.90049751243781	101.0995024875622
50-cells.html:128 -	350	30	1	40.53233830845771	0.4378109452735828
50-cells.html:128 -	350	31	1	69.51741293532342	81.70149253731343
50-cells.html:128 -	350	32	1	75.39800995024873	0.02487562189048731
50-cells.html:128 -	350	33	1	51.253731343283555	28.308457711442788
50-cells.html:128 -	350	34	1	143.09452736318408	97.91542288557211
50-cells.html:128 -	350	35	1	12.144278606965173	52.746268656716396
50-cells.html:128 -	350	36	1	115.71287128712873	119.64356435643563
50-cells.html:128 -	350	37	1	53.195	117.25000000000001
50-cells.html:128 -	350	38	1	109.94527363184078	61.55721393034825
50-cells.html:128 -	350	39	1	132.4975124378109	50.81592039800993
50-cells.html:128 -	350	40	1	57.58415841584157	134.40099009900993
50-cells.html:128 -	350	41	1	130.0845771144279	97.6716417910448
50-cells.html:128 -	350	42	1	19.27860696517414	94.88557213930346
50-cells.html:128 -	350	43	1	3.5422885572139307	91.62686567164175
50-cells.html:128 -	350	44	1	39.930348258706495	31.039800995024887
50-cells.html:128 -	350	45	1	36.410891089108944	45.866336633663366
50-cells.html:128 -	350	46	1	67.547263681592	112.85572139303478
50-cells.html:128 -	350	47	1	109.58706467661692	13.169154228855723
50-cells.html:128 -	350	48	1	112.26865671641791	92.61691542288554
50-cells.html:128 -	350	49	1	88.13930348258702	20.20398009950249
50-cells.html:128 -	350	50	1	19.880597014925375	113.78606965174127
50-cells.html:128 -	360	1	1	66.67661691542293	68.94029850746271
50-cells.html:128 -	360	2	1	0.6049999999999993	112.77000000000002
50-cells.html:128 -	360	3	1	76.57711442786069	91.4378109452736
50-cells.html:128 -	360	4	1	18.52	67.27499999999998
50-cells.html:128 -	360	5	1	1.9502487562189068	31.716417910447753
50-cells.html:128 -	360	6	1	103.89552238805965	6.328358208955222
50-cells.html:128 -	360	7	1	72	11.940000000000003
50-cells.html:128 -	360	8	1	140.5841584158417	78.86633663366338
50-cells.html:128 -	360	9	1	101.56218905472635	128.91044776119404
50-cells.html:128 -	360	10	1	142.0547263681592	65.85074626865669
50-cells.html:128 -	360	11	1	110.25870646766171	106.85572139303483
50-cells.html:128 -	360	12	1	125.00497512437808	39.0199004975124
50-cells.html:128 -	360	13	1	120.8358208955224	143.1542288557214
50-cells.html:128 -	360	14	1	132.67999999999998	130.15999999999994
50-cells.html:128 -	360	15	1	0.0895522388059697	43.40796019900496
50-cells.html:128 -	360	16	1	64.62189054726363	24.44776119402986
50-cells.html:128 -	360	17	1	70.695	56.91500000000001
50-cells.html:128 -	360	18	1	23.154228855721406	37.422885572139315
50-cells.html:128 -	360	19	1	94.89054726368161	120.79104477611942
50-cells.html:128 -	360	20	1	137.92574257425733	33.39108910891089
50-cells.html:128 -	360	21	1	21.59701492537313	85.49751243781094
50-cells.html:128 -	360	22	1	106.09500000000004	142.44
50-cells.html:128 -	360	23	1	42.789999999999985	115.23499999999999
50-cells.html:128 -	360	24	1	60.452736318407965	5.8955223880597005
50-cells.html:128 -	360	25	1	119.39603960396033	129.7425742574259
50-cells.html:128 -	360	26	1	12.238805970149256	17.960199004975138
50-cells.html:128 -	360	27	1	85.87500000000003	116.96500000000006
50-cells.html:128 -	360	28	1	115.44776119402984	48.38308457711443
50-cells.html:128 -	360	29	1	56.81592039800994	101.43781094527365
50-cells.html:128 -	360	30	1	40.98009950248757	0.7810945273630523
50-cells.html:128 -	360	31	1	69.64179104477608	81.83582089552235
50-cells.html:128 -	360	32	1	75.13930348258704	0.05970149253747081
50-cells.html:128 -	360	33	1	50.93000000000001	28.245
50-cells.html:128 -	360	34	1	142.94	98.07999999999998
50-cells.html:128 -	360	35	1	12.000000000000002	53.46268656716417
50-cells.html:128 -	360	36	1	115.54999999999997	119.92
50-cells.html:128 -	360	37	1	53.11940298507462	117.35323383084577
50-cells.html:128 -	360	38	1	110.05472636815921	61.288557213930346
50-cells.html:128 -	360	39	1	133.0796019900499	51.27363184079601
50-cells.html:128 -	360	40	1	57.587064676616926	134.56218905472636
50-cells.html:128 -	360	41	1	129.94527363184082	98.03980099502489
50-cells.html:128 -	360	42	1	19.8407960199005	94.94527363184078
50-cells.html:128 -	360	43	1	3.3233830845771153	91.5572139303483
50-cells.html:128 -	360	44	1	40.23383084577113	31.776119402985085
50-cells.html:128 -	360	45	1	35.477611940298516	46.4726368159204
50-cells.html:128 -	360	46	1	67.39800995024876	112.89552238805967
50-cells.html:128 -	360	47	1	109.72636815920397	13.268656716417913
50-cells.html:128 -	360	48	1	112.5223880597015	93.71144278606965
50-cells.html:128 -	360	49	1	88.39999999999996	20.330000000000013
50-cells.html:128 -	360	50	1	19.81094527363185	113.49253731343283
50-cells.html:128 -	370	1	1	66.3582089552239	68.17910447761196
50-cells.html:128 -	370	2	1	0.8109452736318407	111.7512437810945
50-cells.html:128 -	370	3	1	76.6534653465346	91.58910891089107
50-cells.html:128 -	370	4	1	18.427860696517406	67.8109452736318
50-cells.html:128 -	370	5	1	2.20792079207921	31.89108910891088
50-cells.html:128 -	370	6	1	103.92537313432831	6.199004975124381
50-cells.html:128 -	370	7	1	72.0547263681593	12.179104477611936
50-cells.html:128 -	370	8	1	139.7761194029851	78.26865671641788
50-cells.html:128 -	370	9	1	101.3034825870647	128.66169154228842
50-cells.html:128 -	370	10	1	142.335	66.38000000000001
50-cells.html:128 -	370	11	1	110.27860696517413	107.20398009950249
50-cells.html:128 -	370	12	1	125.31	39.04
50-cells.html:128 -	370	13	1	121.48258706467662	142.37313432835828
50-cells.html:128 -	370	14	1	133.4278606965174	129.18905472636806
50-cells.html:128 -	370	15	1	0.8811881188118816	44.14851485148513
50-cells.html:128 -	370	16	1	64.58208955223881	24.28855721393034
50-cells.html:128 -	370	17	1	71.635	56.77500000000002
50-cells.html:128 -	370	18	1	23.333333333333318	37.547263681592035
50-cells.html:128 -	370	19	1	96.363184079602	120.13432835820895
50-cells.html:128 -	370	20	1	138.25373134328368	34.42288557213929
50-cells.html:128 -	370	21	1	21.494999999999997	85.66500000000002
50-cells.html:128 -	370	22	1	106.68656716417911	142.10945273631842
50-cells.html:128 -	370	23	1	42.666666666666686	115.36815920398011
50-cells.html:128 -	370	24	1	60.56999999999997	5.279999999999997
50-cells.html:128 -	370	25	1	120.44776119402988	128.84079601990055
50-cells.html:128 -	370	26	1	12.686567164179104	17.184079601990042
50-cells.html:128 -	370	27	1	86.00497512437808	117.10945273631843
50-cells.html:128 -	370	28	1	116.25870646766168	48.42786069651739
50-cells.html:128 -	370	29	1	56.90049751243782	101.4527363184079
50-cells.html:128 -	370	30	1	41.82587064676616	0.5621890547263035
50-cells.html:128 -	370	31	1	69.41791044776113	82.06965174129351
50-cells.html:128 -	370	32	1	74.67164179104479	149.98009950248743
50-cells.html:128 -	370	33	1	50.95024875621888	28.4179104477612
50-cells.html:128 -	370	34	1	143.06	98.19
50-cells.html:128 -	370	35	1	11.94029850746269	54.1592039800995
50-cells.html:128 -	370	36	1	115.08955223880595	120.98009950248755
50-cells.html:128 -	370	37	1	52.98507462686568	117.4676616915423
50-cells.html:128 -	370	38	1	109.93532338308455	61.35323383084575
50-cells.html:128 -	370	39	1	133.30198019801995	51.99504950495051
50-cells.html:128 -	370	40	1	57.36815920398009	134.50248756218903
50-cells.html:128 -	370	41	1	130.2537313432836	97.99502487562192
50-cells.html:128 -	370	42	1	20.4726368159204	94.94527363184079
50-cells.html:128 -	370	43	1	3.2089552238805967	91.43781094527363
50-cells.html:128 -	370	44	1	40.22885572139302	32.45273631840795
50-cells.html:128 -	370	45	1	34.82089552238806	46.41791044776119
50-cells.html:128 -	370	46	1	67.22885572139307	112.84079601990048
50-cells.html:128 -	370	47	1	109.7227722772277	13.009900990099013
50-cells.html:128 -	370	48	1	112.76616915422888	93.72139303482588
50-cells.html:128 -	370	49	1	88.70149253731343	20.353233830845788
50-cells.html:128 -	370	50	1	19.716417910447763	113.52736318407962
50-cells.html:128 -	380	1	1	66.12000000000003	67.20999999999998
50-cells.html:128 -	380	2	1	1.7475247524752477	111.04950495049509
50-cells.html:128 -	380	3	1	76.60199004975117	91.40796019900498
50-cells.html:128 -	380	4	1	18.25373134328359	67.98009950248753
50-cells.html:128 -	380	5	1	2.2139303482587063	32.17910447761196
50-cells.html:128 -	380	6	1	103.6218905472637	6.5422885572139355
50-cells.html:128 -	380	7	1	71.66666666666666	12.36318407960199
50-cells.html:128 -	380	8	1	138.62871287128718	77.22277227722773
50-cells.html:128 -	380	9	1	101.02000000000005	128.87500000000006
50-cells.html:128 -	380	10	1	142.44776119402985	66.70149253731347
50-cells.html:128 -	380	11	1	110.16915422885573	107.76119402985077
50-cells.html:128 -	380	12	1	124.74129353233833	38.93532338308457
50-cells.html:128 -	380	13	1	121.82673267326737	141.46534653465346
50-cells.html:128 -	380	14	1	135.02487562189052	128.13930348258702
50-cells.html:128 -	380	15	1	1.213930348258707	44.999999999999986
50-cells.html:128 -	380	16	1	65.47761194029854	24.20398009950249
50-cells.html:128 -	380	17	1	72.07960199004972	56.6766169154229
50-cells.html:128 -	380	18	1	23.398009950248746	37.60696517412937
50-cells.html:128 -	380	19	1	97.11442786069658	119.70646766169155
50-cells.html:128 -	380	20	1	138.83499999999992	35.890000000000015
50-cells.html:128 -	380	21	1	21.706467661691537	85.63681592039808
50-cells.html:128 -	380	22	1	106.91542288557216	142.07462686567163
50-cells.html:128 -	380	23	1	42.47761194029852	115.28358208955225
50-cells.html:128 -	380	24	1	60.05970149253733	4.004975124378177
50-cells.html:128 -	380	25	1	121.37999999999994	127.8250000000001
50-cells.html:128 -	380	26	1	13.06435643564357	16.584158415841582
50-cells.html:128 -	380	27	1	85.91044776119406	117.14925373134325
50-cells.html:128 -	380	28	1	116.55721393034825	48.30348258706469
50-cells.html:128 -	380	29	1	57.13432835820894	101.56218905472639
50-cells.html:128 -	380	30	1	42.970149253731364	149.89054726368147
50-cells.html:128 -	380	31	1	69.28855721393036	81.77114427860698
50-cells.html:128 -	380	32	1	74.32835820895525	0.2238805970149258
50-cells.html:128 -	380	33	1	51.208955223880565	28.492537313432837
50-cells.html:128 -	380	34	1	143.15	97.68999999999998
50-cells.html:128 -	380	35	1	12.119402985074629	54.129353233830834
50-cells.html:128 -	380	36	1	114.69306930693071	121.96534653465352
50-cells.html:128 -	380	37	1	52.965346534653484	117.67326732673274
50-cells.html:128 -	380	38	1	109.89552238805972	61.034825870646785
50-cells.html:128 -	380	39	1	133.17910447761184	51.88557213930348
50-cells.html:128 -	380	40	1	57.492537313432855	134.57711442786058
50-cells.html:128 -	380	41	1	130.45771144278606	97.7412935323383
50-cells.html:128 -	380	42	1	20.7079207920792	94.84653465346538
50-cells.html:128 -	380	43	1	2.7164179104477624	91.01492537313437
50-cells.html:128 -	380	44	1	40.10500000000001	32.67
50-cells.html:128 -	380	45	1	34.29353233830844	46.527363184079626
50-cells.html:128 -	380	46	1	67.16915422885573	112.93034825870645
50-cells.html:128 -	380	47	1	110.25870646766168	12.383084577114431
50-cells.html:128 -	380	48	1	112.72636815920401	94.33333333333331
50-cells.html:128 -	380	49	1	88.45771144278606	20.1592039800995
50-cells.html:128 -	380	50	1	19.651741293532346	113.22388059701493
50-cells.html:128 -	390	1	1	64.20792079207922	65.43069306930691
50-cells.html:128 -	390	2	1	3.1393034825870627	110.85572139303483
50-cells.html:128 -	390	3	1	76.85643564356438	90.90594059405939
50-cells.html:128 -	390	4	1	18.2139303482587	68.00995024875625
50-cells.html:128 -	390	5	1	2.1542288557213913	32.20895522388058
50-cells.html:128 -	390	6	1	103.36318407960205	6.054726368159201
50-cells.html:128 -	390	7	1	71.34328358208951	12.686567164179102
50-cells.html:128 -	390	8	1	138.00995024875616	77.228855721393
50-cells.html:128 -	390	9	1	101.04950495049502	128.76237623762384
50-cells.html:128 -	390	10	1	142.1	66.57999999999998
50-cells.html:128 -	390	11	1	109.52238805970147	108.39303482587064
50-cells.html:128 -	390	12	1	124.13432835820896	38.805970149253746
50-cells.html:128 -	390	13	1	122.50495049504951	140.61881188118812
50-cells.html:128 -	390	14	1	136.71499999999997	127.42499999999998
50-cells.html:128 -	390	15	1	1.084577114427862	45.23880597014927
50-cells.html:128 -	390	16	1	66.41293532338302	24.3084577114428
50-cells.html:128 -	390	17	1	72.8019801980198	56.856435643564346
50-cells.html:128 -	390	18	1	23.555	37.71500000000001
50-cells.html:128 -	390	19	1	97.38805970149255	119.79601990049754
50-cells.html:128 -	390	20	1	139.12500000000009	37.01999999999996
50-cells.html:128 -	390	21	1	21.625	85.46499999999999
50-cells.html:128 -	390	22	1	107.228855721393	142.12935323383073
50-cells.html:128 -	390	23	1	41.92039800995025	115.20895522388061
50-cells.html:128 -	390	24	1	59.805970149253724	3.5870646766169045
50-cells.html:128 -	390	25	1	121.91044776119398	127.65671641791043
50-cells.html:128 -	390	26	1	13.65174129353233	16.07462686567164
50-cells.html:128 -	390	27	1	86.00995024875623	117.16915422885573
